"","10090","9606","10090_ID","9606_ID"
"7731","Eogt","EOGT",101351,285203
"7732","Pcyt1b","PCYT1B",236899,9468
"7733","Hectd1","HECTD1",207304,25831
"7734","Zcchc6","ZCCHC6",214290,79670
"7735","Helq","HELQ",191578,113510
"7736","Pkig","PKIG",18769,11142
"7737","Impg2","IMPG2",224224,50939
"7738","Hpse","HPSE",15442,10855
"7739","Tpbg","TPBG",21983,7162
"7740","Raver2","RAVER2",242570,55225
"7741","Arx","ARX",11878,170302
"7742","Plekhj1","PLEKHJ1",78670,55111
"7743","Ssc5d","SSC5D",269855,284297
"7744","Adrb1","ADRB1",11554,153
"7745","Vps13c","VPS13C",320528,54832
"7746","Nat14","NAT14",269854,57106
"7747","G2e3","G2E3",217558,55632
"7748","Wdr38","WDR38",76646,401551
"7749","Cops4","COPS4",26891,51138
"7750","Klhl35","KLHL35",72184,283212
"7751","Mid1","MID1",17318,4281
"7752","Ror1","ROR1",26563,4919
"7753","Lin54","LIN54",231506,132660
"7754","Gnptab","GNPTAB",432486,79158
"7755","Gdpd5","GDPD5",233552,81544
"7756","Sec31a","SEC31A",69162,22872
"7757","Fbxo33","FBXO33",70611,254170
"7758","Lzts2","LZTS2",226154,84445
"7759","Nup37","NUP37",69736,79023
"7760","Ccl12","CCL2",20293,6347
"7761","Uvrag","UVRAG",78610,7405
"7762","Kcnh4","KCNH4",380728,23415
"7763","Nfkbiz","NFKBIZ",80859,64332
"7764","Pdzrn3","PDZRN3",55983,23024
"7765","Parpbp","PARPBP",75317,55010
"7766","Rmi1","RMI1",74386,80010
"7767","Adat3","ADAT3",100113398,113179
"7768","Shq1","SHQ1",72171,55164
"7769","Pcsk7","PCSK7",18554,9159
"7770","Brsk1","BRSK1",381979,84446
"7771","Dennd1a","DENND1A",227801,57706
"7772","Oser1","OSER1",66680,51526
"7773","Crb2","CRB2",241324,286204
"7774","Kank4","KANK4",242553,163782
"7775","Tmem98","TMEM98",103743,26022
"7776","Ptprh","PTPRH",545902,5794
"7777","Sstr1","SSTR1",20605,6751
"7778","Rabgap1","RABGAP1",227800,23637
"7779","Haus8","HAUS8",76478,93323
"7780","Myo1d","MYO1D",338367,4642
"7781","Thyn1","THYN1",77862,29087
"7782","Fignl1","FIGNL1",60530,63979
"7783","Prdm8","PRDM8",77630,56978
"7784","Tnni3","TNNI3",21954,7137
"7785","Stab2","STAB2",192188,55576
"7786","Rcbtb1","RCBTB1",71330,55213
"7787","Slc25a21","SLC25A21",217593,89874
"7788","Galm","GALM",319625,130589
"7789","Tab3","TAB3",66724,257397
"7790","Mbd3","MBD3",17192,53615
"7791","Plk5","PLK5",216166,126520
"7792","Tgfbi","TGFBI",21810,7045
"7793","Tstd2","TSTD2",272027,158427
"7794","Reep6","REEP6",70335,92840
"7795","Cox18","COX18",231430,285521
"7796","Slc12a8","SLC12A8",171286,84561
"7797","Fbxl21","FBXL21",213311,26223
"7798","Tdrd7","TDRD7",100121,23424
"7799","Gnptg","GNPTG",214505,84572
"7800","Prdm4","PRDM4",72843,11108
"7801","Leng8","LENG8",232798,114823
"7802","Capn5","CAPN5",12337,726
"7803","Igfbpl1","IGFBPL1",75426,347252
"7804","Krt17","KRT17",16667,3872
"7805","Mpv17l2","MPV17L2",234384,84769
"7806","Aldh1b1","ALDH1B1",72535,219
"7807","Pcdh17","PCDH17",219228,27253
"7808","Ankrd11","ANKRD11",77087,29123
"7809","Dcaf10","DCAF10",242418,79269
"7810","Utp6","UTP6",216987,55813
"7811","L3mbtl1","L3MBTL1",241764,26013
"7812","Iqcg","IQCG",69707,84223
"7813","Kcnh8","KCNH8",211468,131096
"7814","Tsen34","TSEN34",66078,79042
"7815","Chrna5","CHRNA5",110835,1138
"7816","Mboat7","MBOAT7",77582,79143
"7817","Prpf39","PRPF39",328110,55015
"7818","Trmt10b","TRMT10B",69934,158234
"7819","Ky","KY",16716,339855
"7820","Fam179b","FAM179B",328108,23116
"7821","Frmpd1","FRMPD1",666060,22844
"7822","Ric8b","RIC8B",237422,55188
"7823","Midn","MIDN",59090,90007
"7824","Rsf1","RSF1",233532,51773
"7825","Cnot3","CNOT3",232791,4849
"7826","Grhpr","GRHPR",76238,9380
"7827","Aamdc","AAMDC",66273,28971
"7828","Zcchc7","ZCCHC7",319885,84186
"7829","Lrfn5","LRFN5",238205,145581
"7830","Gtf3c4","GTF3C4",269252,9329
"7831","Zswim4","ZSWIM4",212168,65249
"7832","Sbno2","SBNO2",216161,22904
"7833","Ndufa3","NDUFA3",66091,4696
"7834","Kcnc2","KCNC2",268345,3747
"7835","Melk","MELK",17279,9833
"7836","Thrsp","THRSP",21835,7069
"7837","Isg15","ISG15",100038882,9636
"7838","Caps2","CAPS2",353025,84698
"7839","Rnf38","RNF38",73469,152006
"7840","Hmha1","HMHA1",70719,23526
"7841","Alg8","ALG8",381903,79053
"7842","Dok3","DOK3",27261,79930
"7843","Usp35","USP35",244144,57558
"7844","Abca7","ABCA7",27403,10347
"7845","Prkx","PRKX",19108,5613
"7846","Supt16","SUPT16H",114741,11198
"7847","Dagla","DAGLA",269060,747
"7848","Wdr18","WDR18",216156,57418
"7849","Selo","SELO",223776,83642
"7850","Bbs10","BBS10",71769,79738
"7851","Tmem161b","TMEM161B",72745,153396
"7852","Fbxo45","FBXO45",268882,200933
"7853","Dym","DYM",69190,54808
"7854","Xylb","XYLB",102448,9942
"7855","Dync1li2","DYNC1LI2",234663,1783
"7856","Mrps2","MRPS2",118451,51116
"7857","Kiss1r","KISS1R",114229,84634
"7858","Cd99l2","CD99L2",171486,83692
"7859","R3hdm4","R3HDM4",109284,91300
"7860","Acta2","ACTA2",11475,59
"7861","Cep19","CEP19",66994,84984
"7862","Zdhhc17","ZDHHC17",320150,23390
"7863","Twist1","TWIST1",22160,7291
"7864","Mlc1","MLC1",170790,23209
"7865","Plekhs1","PLEKHS1",226245,79949
"7866","Tk2","TK2",57813,7084
"7867","Pim3","PIM3",223775,415116
"7868","Ppp1r26","PPP1R26",241289,9858
"7869","Polr3g","POLR3G",67486,10622
"7870","Lysmd3","LYSMD3",80289,116068
"7871","Ddx11","DDX11",320209,1663
"7872","Alg12","ALG12",223774,79087
"7873","Ids","IDS",15931,3423
"7874","Krt222","KRT222",268481,125113
"7875","Ythdc1","YTHDC1",231386,91746
"7876","Cdhr3","CDHR3",68764,222256
"7877","Palm","PALM",18483,5064
"7878","Syt1","SYT1",20979,6857
"7879","Pawr","PAWR",114774,5074
"7880","Zhx3","ZHX3",320799,23051
"7881","Hykk","HYKK",235386,123688
"7882","Cox8a","COX8A",12868,1351
"7883","Rnf126","RNF126",70294,55658
"7884","Cerk","CERK",223753,64781
"7885","Rnase1","RNASE1",19752,6035
"7886","Uba6","UBA6",231380,55236
"7887","Gramd4","GRAMD4",223752,23151
"7888","Dennd5a","DENND5A",19347,23258
"7889","Dcdc2a","DCDC2",195208,51473
"7890","Cd276","CD276",102657,80381
"7891","Bbs9","BBS9",319845,27241
"7892","Cog5","COG5",238123,10466
"7893","Pknox2","PKNOX2",208076,63876
"7894","Aldh5a1","ALDH5A1",214579,7915
"7895","Ibtk","IBTK",108837,25998
"7896","Ttc38","TTC38",239570,55020
"7897","Gsx2","GSX2",14843,170825
"7898","Fbxw2","FBXW2",30050,26190
"7899","Tmem55b","TMEM55B",219024,90809
"7900","Dock4","DOCK4",238130,9732
"7901","Tdp2","TDP2",56196,51567
"7902","Apex1","APEX1",11792,328
"7903","Tmem59l","TMEM59L",67937,25789
"7904","Ddx26b","DDX26B",236790,203522
"7905","Rusc2","RUSC2",100213,9853
"7906","Nme5","NME5",75533,8382
"7907","Fnip1","FNIP1",216742,96459
"7908","Fam214b","FAM214B",230088,80256
"7909","Fam65b","FAM65B",193385,9750
"7910","Mettl25","METTL25",216292,84190
"7911","Tmtc2","TMTC2",278279,160335
"7912","Fam122b","FAM122B",78755,159090
"7913","Parp2","PARP2",11546,10038
"7914","Tmem63b","TMEM63B",224807,55362
"7915","Prtg","PRTG",235472,283659
"7916","Zfp57","ZFP57",22715,346171
"7917","Adamtsl2","ADAMTSL2",77794,9719
"7918","Dnajb5","DNAJB5",56323,25822
"7919","Fmnl2","FMNL2",71409,114793
"7920","Sugp2","SUGP2",234373,10147
"7921","Ptpn23","PTPN23",104831,25930
"7922","Smug1","SMUG1",71726,23583
"7923","Slc2a6","SLC2A6",227659,11182
"7924","Galt","GALT",14430,2592
"7925","Sigmar1","SIGMAR1",18391,10280
"7926","Zranb3","ZRANB3",226409,84083
"7927","Slain2","SLAIN2",75991,57606
"7928","Arl5a","ARL5A",75423,26225
"7929","Dgkb","DGKB",217480,1607
"7930","Fam178a","FAM178A",226151,55719
"7931","Myrf","MYRF",225908,745
"7932","Vezt","VEZT",215008,55591
"7933","Colec12","COLEC12",140792,81035
"7934","Rab3gap1","RAB3GAP1",226407,22930
"7935","Prr5","PRR5",109270,55615
"7936","Lmo1","LMO1",109594,4004
"7937","Metap2","METAP2",56307,10988
"7938","Rpp25l","RPP25L",69961,138716
"7939","Rfxank","RFXANK",19727,8625
"7940","Acaa1a","ACAA1",113868,30
"7941","Tm6sf2","TM6SF2",107770,53345
"7942","Mgat5","MGAT5",107895,4249
"7943","Prickle1","PRICKLE1",106042,144165
"7944","Surf6","SURF6",20935,6838
"7945","Pphln1","PPHLN1",223828,51535
"7946","Ccdc38","CCDC38",237465,120935
"7947","Sostdc1","SOSTDC1",66042,25928
"7948","Gatad2a","GATAD2A",234366,54815
"7949","Hist1h1c","HIST1H1C",50708,3006
"7950","Fam69b","FAM69B",56279,138311
"7951","Ankmy2","ANKMY2",217473,57037
"7952","Rorb","RORB",225998,6096
"7953","Slc26a8","SLC26A8",224661,116369
"7954","Gxylt1","GXYLT1",223827,283464
"7955","Ndufa13","NDUFA13",67184,51079
"7956","Rif1","RIF1",51869,55183
"7957","Sh3bp4","SH3BP4",98402,23677
"7958","Pdzrn4","PDZRN4",239618,29951
"7959","Kctd1","KCTD1",106931,284252
"7960","Ube2r2","UBE2R2",67615,54926
"7961","Gmip","GMIP",78816,51291
"7962","Rbm43","RBM43",71684,375287
"7963","Igfbp7","IGFBP7",29817,3490
"7964","Pnpla8","PNPLA8",67452,50640
"7965","Fstl4","FSTL4",320027,23105
"7966","Edc4","EDC4",234699,23644
"7967","Lrrk2","LRRK2",66725,120892
"7968","Macrod1","MACROD1",107227,28992
"7969","Snapc4","SNAPC4",227644,6621
"7970","Naa30","NAA30",70646,122830
"7971","Noa1","NOA1",56412,84273
"7972","Ap5m1","AP5M1",74385,55745
"7973","Lrrn3","LRRN3",16981,54674
"7974","Slc2a13","SLC2A13",239606,114134
"7975","BC031181","C18orf32",407819,497661
"7976","Lzts1","LZTS1",211134,11178
"7977","Skp1a","SKP1",21402,6500
"7978","Znrd1","ZNRD1",66136,30834
"7979","Srp72","SRP72",66661,6731
"7980","Qsox2","QSOX2",227638,169714
"7981","Kidins220","KIDINS220",77480,57498
"7982","Igsf10","IGSF10",242050,285313
"7983","Tmem260","TMEM260",218989,54916
"7984","Ubac1","UBAC1",98766,10422
"7985","P2ry12","P2RY12",70839,64805
"7986","Csgalnact1","CSGALNACT1",234356,55790
"7987","Gpr101","GPR101",245424,83550
"7988","P2ry13","P2RY13",74191,53829
"7989","Rmdn2","RMDN2",381110,151393
"7990","Serbp1","SERBP1",66870,26135
"7991","Tmem258","TMEM258",69038,746
"7992","Abt1","ABT1",30946,29777
"7993","P2ry14","P2RY14",140795,9934
"7994","Gadd45a","GADD45A",13197,1647
"7995","Sec24a","SEC24A",77371,10802
"7996","Ppp1r11","PPP1R11",76497,6992
"7997","Gng12","GNG12",14701,55970
"7998","Cep135","CEP135",381644,9662
"7999","Arsi","ARSI",545260,340075
"8000","Pcdh8","PCDH8",18530,5100
"8001","Gpi1","GPI",14751,2821
"8002","Tbcc","TBCC",72726,6903
"8003","Siah2","SIAH2",20439,6478
"8004","Exoc1","EXOC1",69940,55763
"8005","Npy1r","NPY1R",18166,4886
"8006","Thap11","THAP11",59016,57215
"8007","Lum","LUM",17022,4060
"8008","Hif1an","HIF1AN",319594,55662
"8009","Arhgap26","ARHGAP26",71302,23092
"8010","Wtip","WTIP",101543,126374
"8011","Elf1","ELF1",13709,1997
"8012","Megf11","MEGF11",214058,84465
"8013","March1","MARCH1",72925,55016
"8014","Tbc1d24","TBC1D24",224617,57465
"8015","Btg1","BTG1",12226,694
"8016","Prss56","PRSS56",69453,646960
"8017","Rnf39","RNF39",386454,80352
"8018","Eea1","EEA1",216238,8411
"8019","Fam13b","FAM13B",225358,51306
"8020","Tmem255a","TMEM255A",245386,55026
"8021","Rnf13","RNF13",24017,11342
"8022","Phpt1","PHPT1",75454,29085
"8023","Cdh8","CDH8",12564,1006
"8024","Commd2","COMMD2",52245,51122
"8025","Ppfibp2","PPFIBP2",19024,8495
"8026","Sbf1","SBF1",77980,6305
"8027","Cdc42ep3","CDC42EP3",260409,10602
"8028","Slc38a7","SLC38A7",234595,55238
"8029","Adamts2","ADAMTS2",216725,9509
"8030","Cnot1","CNOT1",234594,23019
"8031","Akap14","AKAP14",434756,158798
"8032","Ermard","ERMARD",381062,55780
"8033","Sh3tc1","SH3TC1",231147,54436
"8034","Iqce","IQCE",74239,23288
"8035","Lgi4","LGI4",243914,163175
"8036","Ppp6r2","PPP6R2",71474,9701
"8037","Ndrg4","NDRG4",234593,65009
"8038","Ttyh3","TTYH3",78339,80727
"8039","Gltscr1l","GLTSCR1L",210982,23506
"8040","Fxyd1","FXYD1",56188,5348
"8041","Upf3b","UPF3B",68134,65109
"8042","Fxyd7","FXYD7",57780,53822
"8043","Fgf1","FGF1",14164,2246
"8044","Arhgap21","ARHGAP21",71435,57584
"8045","Ccdc113","CCDC113",244608,29070
"8046","Chst12","CHST12",59031,55501
"8047","Plxnb2","PLXNB2",140570,23654
"8048","Eepd1","EEPD1",67484,80820
"8049","Tssc1","TSSC1",380752,7260
"8050","Rfxap","RFXAP",170767,5994
"8051","Etl4","KIAA1217",208618,56243
"8052","Mgat4b","MGAT4B",103534,11282
"8053","Atp13a2","ATP13A2",74772,23400
"8054","Alg5","ALG5",66248,29880
"8055","Mag","MAG",17136,4099
"8056","Clcn7","CLCN7",26373,1186
"8057","Nudt1","NUDT1",17766,4521
"8058","Ccdc148","CCDC148",227933,130940
"8059","Tbc1d9b","TBC1D9B",76795,23061
"8060","Man1b1","MAN1B1",227619,11253
"8061","Dennd3","DENND3",105841,22898
"8062","Cenpt","CENPT",320394,80152
"8063","Tmtc3","TMTC3",237500,160418
"8064","Aaas","AAAS",223921,8086
"8065","Cc2d1a","CC2D1A",212139,54862
"8066","Nop14","NOP14",75416,8602
"8067","Ago2","AGO2",239528,27161
"8068","Zcchc12","ZCCHC12",72693,170261
"8069","Cab39","CAB39",12283,51719
"8070","Cyld","CYLD",74256,1540
"8071","Micall2","MICALL2",231830,79778
"8072","Zscan12","ZSCAN12",22758,9753
"8073","Oxsr1","OXSR1",108737,9943
"8074","Ttll7","TTLL7",70892,79739
"8075","Cuedc2","CUEDC2",67116,79004
"8076","Cox6b1","COX6B1",110323,1340
"8077","Tubb4b","TUBB4B",227613,10383
"8078","Dnajc12","DNAJC12",30045,56521
"8079","Dner","DNER",227325,92737
"8080","Kif15","KIF15",209737,56992
"8081","Wdr44","WDR44",72404,54521
"8082","Decr2","DECR2",26378,26063
"8083","Anln","ANLN",68743,54443
"8084","Papd5","PAPD5",214627,64282
"8085","Rps27l","RPS27L",67941,51065
"8086","Klhl13","KLHL13",67455,90293
"8087","Slitrk2","SLITRK2",245450,84631
"8088","Mbd5","MBD5",109241,55777
"8089","Fam135b","FAM135B",70363,51059
"8090","Cnep1r1","CNEP1R1",382030,255919
"8091","Slc6a20a","SLC6A20",102680,54716
"8092","Dpp10","DPP10",269109,57628
"8093","Sun1","SUN1",77053,23353
"8094","Jmjd4","JMJD4",194952,65094
"8095","Amdhd2","AMDHD2",245847,51005
"8096","Topors","TOPORS",106021,10210
"8097","Ssx2ip","SSX2IP",99167,117178
"8098","Lpar3","LPAR3",65086,23566
"8099","Pnpla7","PNPLA7",241274,375775
"8100","Plch1","PLCH1",269437,23007
"8101","Psenen","PSENEN",66340,55851
"8102","Siah1a","SIAH1",20437,6477
"8103","Lin37","LIN37",75660,55957
"8104","Mrpl41","MRPL41",107733,64975
"8105","Hspb6","HSPB6",243912,126393
"8106","Wnt4","WNT4",22417,54361
"8107","Mrpl55","MRPL55",67212,128308
"8108","Dchs1","DCHS1",233651,8642
"8109","Syde2","SYDE2",214804,84144
"8110","Smad6","SMAD6",17130,4091
"8111","Abcc12","ABCC12",244562,94160
"8112","Dna2","DNA2",327762,1763
"8113","Phkb","PHKB",102093,5257
"8114","Acaa2","ACAA2",52538,10449
"8115","Arhgap33","ARHGAP33",233071,115703
"8116","Arhgef26","ARHGEF26",622434,26084
"8117","C1qa","C1QA",12259,712
"8118","Gtdc1","GTDC1",227835,79712
"8119","Ehmt1","EHMT1",77683,79813
"8120","Rap2b","RAP2B",74012,5912
"8121","C1qc","C1QC",12262,714
"8122","Zfp157","ZNF613",72154,79898
"8123","Neto2","NETO2",74513,81831
"8124","Fzd8","FZD8",14370,8325
"8125","C1qb","C1QB",12260,713
"8126","C1ql2","C1QL2",226359,165257
"8127","Unc93b1","UNC93B1",54445,81622
"8128","Trim67","TRIM67",330863,440730
"8129","Kirrel2","KIRREL2",243911,84063
"8130","Zfp280c","ZNF280C",208968,55609
"8131","Ttc7","TTC7A",225049,57217
"8132","Stox1","STOX1",216021,219736
"8133","Stag3","STAG3",50878,10734
"8134","Nfkbid","NFKBID",243910,84807
"8135","Aifm1","AIFM1",26926,9131
"8136","Kdm1a","KDM1A",99982,23028
"8137","Elac1","ELAC1",114615,55520
"8138","Rab8b","RAB8B",235442,51762
"8139","Tmem71","TMEM71",213068,137835
"8140","BC037034","C7orf43",231807,55262
"8141","Slc39a12","SLC39A12",277468,221074
"8142","Lrfn3","LRFN3",233067,79414
"8143","Bcorl1","BCORL1",320376,63035
"8144","Trim17","TRIM17",56631,51127
"8145","Spryd3","SPRYD3",223918,84926
"8146","Cnpy4","CNPY4",66455,245812
"8147","Zic4","ZIC4",22774,84107
"8148","Tmem177","TMEM177",66343,80775
"8149","Anapc10","ANAPC10",68999,10393
"8150","Taf6","TAF6",21343,6878
"8151","Tfb1m","TFB1M",224481,51106
"8152","Zdhhc9","ZDHHC9",208884,51114
"8153","Pml","PML",18854,5371
"8154","Trim3","TRIM3",55992,10612
"8155","Otud4","OTUD4",73945,54726
"8156","Nxt1","NXT1",56488,29107
"8157","Asap3","ASAP3",230837,55616
"8158","Zfp39","ZNF717",22698,100131827
"8159","Zfp113","ZNF3",56314,7551
"8160","Apln","APLN",30878,8862
"8161","Hk1","HK1",15275,3098
"8162","Ss18","SS18",268996,6760
"8163","Frem2","FREM2",242022,341640
"8164","Zscan21","ZSCAN21",22697,7589
"8165","Wdr62","WDR62",233064,284403
"8166","Mmaa","MMAA",109136,166785
"8167","Zfp146","ZNF146",26465,7705
"8168","Tspan15","TSPAN15",70423,23555
"8169","Apbb1","APBB1",11785,322
"8170","Inhbb","INHBB",16324,3625
"8171","Smpd1","SMPD1",20597,6609
"8172","Paip2","PAIP2",67869,51247
"8173","Prkcdbp","PRKCDBP",109042,112464
"8174","Sh3glb1","SH3GLB1",54673,51100
"8175","Scd1","SCD",20249,6319
"8176","Sep15","SEP15",93684,9403
"8177","Rnf139","RNF139",75841,11236
"8178","Trmt12","TRMT12",68260,55039
"8179","Slc35b2","SLC35B2",73836,347734
"8180","Lrg1","LRG1",76905,116844
"8181","Rab11fip3","RAB11FIP3",215445,9727
"8182","Dcaf15","DCAF15",212123,90379
"8183","Socs5","SOCS5",56468,9655
"8184","Zcwpw1","ZCWPW1",381678,55063
"8185","Ralgapa2","RALGAPA2",241694,57186
"8186","Setd7","SETD7",73251,80854
"8187","Sik2","SIK2",235344,23235
"8188","Psd","PSD",73728,5662
"8189","Aff3","AFF3",16764,3899
"8190","Myom3","MYOM3",242702,127294
"8191","Arhgap10","ARHGAP10",78514,79658
"8192","Ddx1","DDX1",104721,1653
"8193","Lrrc20","LRRC20",216011,55222
"8194","Ndufc1","NDUFC1",66377,4717
"8195","Mgarp","MGARP",67749,84709
"8196","Ppp1r14a","PPP1R14A",68458,94274
"8197","Mycn","MYCN",18109,4613
"8198","Nodal","NODAL",18119,4838
"8199","E330009J07Rik","KIAA1147",243780,57189
"8200","Elf2","ELF2",69257,1998
"8201","Grhl3","GRHL3",230824,57822
"8202","Cyb561d2","CYB561D2",56368,11068
"8203","Pacrg","PACRG",69310,135138
"8204","Rbm17","RBM17",76938,84991
"8205","Islr","ISLR",26968,3671
"8206","Fam193a","FAM193A",231128,8603
"8207","Spry1","SPRY1",24063,10252
"8208","Thap1","THAP1",73754,55145
"8209","Lipt1","LIPT1",623661,51601
"8210","Syn1","SYN1",20964,6853
"8211","Mospd3","MOSPD3",68929,64598
"8212","Zfyve28","ZFYVE28",231125,57732
"8213","Fgf2","FGF2",14173,2247
"8214","Hook3","HOOK3",320191,84376
"8215","Mxd4","MXD4",17122,10608
"8216","Matr3","MATR3",17184,9782
"8217","Spred3","SPRED3",101809,399473
"8218","Clic4","CLIC4",29876,25932
"8219","Zfp692","ZNF692",103836,55657
"8220","Pomk","POMK",74653,84197
"8221","Mex3c","MEX3C",240396,51320
"8222","Itih2","ITIH2",16425,3698
"8223","Aagab","AAGAB",66939,79719
"8224","Dzank1","DZANK1",241688,55184
"8225","Hgsnat","HGSNAT",52120,138050
"8226","Kin","KIN",16588,22944
"8227","Gemin5","GEMIN5",216766,25929
"8228","Tmem97","TMEM97",69071,27346
"8229","Ovol2","OVOL2",107586,58495
"8230","Galnt6","GALNT6",207839,11226
"8231","Stag1","STAG1",20842,10274
"8232","Tbcel","TBCEL",272589,219899
"8233","Ldlrap1","LDLRAP1",100017,26119
"8234","Lsm1","LSM1",67207,27257
"8235","Ttc13","TTC13",234875,79573
"8236","Man1c1","MAN1C1",230815,57134
"8237","Tacc3","TACC3",21335,10460
"8238","Jade3","JADE3",382207,9767
"8239","Bag4","BAG4",67384,9530
"8240","Traf3ip3","TRAF3IP3",215243,80342
"8241","Tap1","TAP1",21354,6890
"8242","Bbs7","BBS7",71492,55212
"8243","Capn15","CAPN15",50817,6650
"8244","Larp1","LARP1",73158,23367
"8245","Mfsd2b","MFSD2B",432628,388931
"8246","Map4k1","MAP4K1",26411,11184
"8247","Fam53a","FAM53A",74504,152877
"8248","Slc9a7","SLC9A7",236727,84679
"8249","Taf2","TAF2",319944,6873
"8250","Slc12a9","SLC12A9",83704,56996
"8251","Chst7","CHST7",60322,56548
"8252","Paqr7","PAQR7",71904,164091
"8253","Nudt22","NUDT22",68323,84304
"8254","Actr1b","ACTR1B",226977,10120
"8255","Letmd1","LETMD1",68614,25875
"8256","Uvssa","UVSSA",71101,57654
"8257","Nov","NOV",18133,4856
"8258","Letm2","LETM2",270035,137994
"8259","Srrt","SRRT",83701,51593
"8260","Pafah2","PAFAH2",100163,5051
"8261","Kdm6a","KDM6A",22289,7403
"8262","Enpp1","ENPP1",18605,5167
"8263","Ctbp1","CTBP1",13016,1487
"8264","Hhat","HHAT",226861,55733
"8265","Trmt6","TRMT6",66926,51605
"8266","Rims2","RIMS2",116838,9699
"8267","Atp11b","ATP11B",76295,23200
"8268","Icam1","ICAM1",15894,3383
"8269","Htra4","HTRA4",330723,203100
"8270","Cnnm4","CNNM4",94220,26504
"8271","Tbc1d2b","TBC1D2B",67016,23102
"8272","Serpine1","SERPINE1",18787,5054
"8273","Ranbp10","RANBP10",74334,57610
"8274","Dmxl1","DMXL1",240283,1657
"8275","Endod1","ENDOD1",71946,23052
"8276","Depdc5","DEPDC5",277854,9681
"8277","Vgf","VGF",381677,7425
"8278","Slc30a1","SLC30A1",22782,7779
"8279","Vnn1","VNN1",22361,8876
"8280","Cep85","CEP85",70012,64793
"8281","Arid5a","ARID5A",214855,10865
"8282","Slc18b1","SLC18B1",76306,116843
"8283","Azin1","AZIN1",54375,51582
"8284","Ints7","INTS7",77065,25896
"8285","Fbxo27","FBXO27",233040,126433
"8286","Klf10","KLF10",21847,7071
"8287","Uggt1","UGGT1",320011,56886
"8288","Dtl","DTL",76843,51514
"8289","Thoc2","THOC2",331401,57187
"8290","Asxl2","ASXL2",75302,55252
"8291","Ubr5","UBR5",70790,51366
"8292","Slc2a12","SLC2A12",353169,154091
"8293","Zmat4","ZMAT4",320158,79698
"8294","Cib2","CIB2",56506,10518
"8295","Nenf","NENF",66208,29937
"8296","Fam168b","FAM168B",214469,130074
"8297","Arhgef4","ARHGEF4",226970,50649
"8298","Pank2","PANK2",74450,80025
"8299","Ppfia1","PPFIA1",233977,8500
"8300","Mavs","MAVS",228607,57506
"8301","Bcdin3d","BCDIN3D",75284,144233
"8302","Atg14","ATG14",100504663,22863
"8303","Mrpl47","MRPL47",74600,57129
"8304","Rapgef6","RAPGEF6",192786,51735
"8305","Fbxo34","FBXO34",78938,55030
"8306","Shank2","SHANK2",210274,22941
"8307","Dlgap5","DLGAP5",218977,9787
"8308","Plekhg2","PLEKHG2",101497,64857
"8309","Zdhhc18","ZDHHC18",503610,84243
"8310","Rps16","RPS16",20055,6217
"8311","Vash2","VASH2",226841,79805
"8312","Mcrs1","MCRS1",51812,10445
"8313","Wdhd1","WDHD1",218973,11169
"8314","Tob1","TOB1",22057,10140
"8315","Ephx3","EPHX3",71932,79852
"8316","Pkd2l1","PKD2L1",329064,9033
"8317","Kcnh3","KCNH3",16512,23416
"8318","Gch1","GCH1",14528,2643
"8319","BC030499","SGK494",216976,124923
"8320","BC022687","C14orf79",217887,122616
"8321","Nme1","NME1",18102,4830
"8322","Osbpl5","OSBPL5",79196,114879
"8323","Bclaf1","BCLAF1",72567,9774
"8324","Kcnmb2","KCNMB2",72413,10242
"8325","Spag1","SPAG1",26942,6674
"8326","Atoh8","ATOH8",71093,84913
"8327","Wdtc1","WDTC1",230796,23038
"8328","Kcnk2","KCNK2",16526,3776
"8329","Cldn11","CLDN11",18417,5010
"8330","Cdkn3","CDKN3",72391,1033
"8331","Zbtb42","ZBTB42",382639,100128927
"8332","Prkci","PRKCI",18759,5584
"8333","Vps13b","VPS13B",666173,157680
"8334","Phc3","PHC3",241915,80012
"8335","Kctd8","KCTD8",243043,386617
"8336","Slc20a2","SLC20A2",20516,6575
"8337","Gpr160","GPR160",71862,26996
"8338","Rfx7","RFX7",319758,64864
"8339","Inf2","INF2",70435,64423
"8340","Esyt3","ESYT3",272636,83850
